read_id,ref_id,read_direction,read_number,len_ref,len_ref_aligned,len_read,len_read_windowed,len_read_aligned,distance_aligned,similarity_aligned,category
read912,430,1,1,108,108,108,108,108,0,1.0,mapped_high
read913,431,1,1,108,108,108,108,108,0,1.0,mapped_high
read914,432,1,1,108,108,108,108,108,0,1.0,mapped_high
read915,433,1,1,108,108,108,108,108,0,1.0,mapped_high
read916,434,1,1,108,108,108,108,108,0,1.0,mapped_high
read917,435,1,1,108,108,108,108,108,0,1.0,mapped_high
read918,436,1,1,108,108,108,108,108,0,1.0,mapped_high
read919,437,1,1,108,108,108,108,108,0,1.0,mapped_high
read920,438,1,1,108,108,108,108,108,0,1.0,mapped_high
read921,439,1,1,108,108,108,108,108,0,1.0,mapped_high
read922,440,1,1,108,108,108,108,108,0,1.0,mapped_high
read923,441,1,1,108,108,108,108,108,0,1.0,mapped_high
read924,442,1,1,108,108,108,108,108,0,1.0,mapped_high
read925,443,1,1,108,108,108,108,108,0,1.0,mapped_high
read926,444,1,1,108,108,108,108,108,0,1.0,mapped_high
read927,445,1,1,108,108,108,108,108,0,1.0,mapped_high
read928,446,1,1,108,108,108,108,108,0,1.0,mapped_high
read929,447,1,1,108,108,108,108,108,0,1.0,mapped_high
read930,448,1,1,108,108,108,108,108,0,1.0,mapped_high
read931,449,1,1,108,108,108,108,108,0,1.0,mapped_high
read932,450,1,1,108,108,108,108,108,0,1.0,mapped_high
read933,451,1,1,108,108,108,108,108,0,1.0,mapped_high
read934,452,1,1,108,108,108,108,108,0,1.0,mapped_high
read935,453,1,1,108,108,108,108,108,0,1.0,mapped_high
read936,454,1,1,108,108,108,108,108,0,1.0,mapped_high
read937,455,1,1,108,108,108,108,108,0,1.0,mapped_high
read938,456,1,1,108,108,108,108,108,0,1.0,mapped_high
read939,457,1,1,108,108,108,108,108,0,1.0,mapped_high
read940,458,1,1,108,108,108,108,108,0,1.0,mapped_high
read941,459,1,1,108,108,108,108,108,0,1.0,mapped_high
read942,460,1,1,108,108,108,108,108,0,1.0,mapped_high
read943,461,1,1,108,108,108,108,108,0,1.0,mapped_high
read944,462,1,1,108,108,108,108,108,0,1.0,mapped_high
